,Type,Year built,Heating,Cooling,Parking,Lot,Total Price,Address,Square Feet,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Half bathrooms,HOA,zip,median_nhv,location,Parking_Binned,address_clean
801,Condo,1985.0,Forced air,None,1 space,,695000.0,"1415 Lowell Ave #270, Park City, UT 84060",1463.0, No,2.0,3.0,0.0,,https://www.zillow.com/homedetails/1415-Lowell-Ave-270-Park-City-UT-84060/2079548908_zpid/,0,No,84060,,Park City,Yes,1415 Lowell Ave Park City UT 84060
802,Condo,2008.0,,None,,,925000.0,"3551 N Escala Ct #416, Park City, UT 84098",1255.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3551-N-Escala-Ct-416-Park-City-UT-84098/2079549779_zpid/,0,No,84098,,Park City,No,3551 N Escala Ct Park City UT 84098
803,Condo,2007.0,,None,1 space,,490000.0,"2669 Canyons Resort Dr #107, Park City, UT 84098",1257.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/2669-Canyons-Resort-Dr-107-Park-City-UT-84098/80614511_zpid/,0,No,84098,,Park City,Yes,2669 Canyons Resort Dr Park City UT 84098
804,Condo,1983.0,,None,,,650000.0,"1402 Empire Ave #1D, Kamas, UT 84060",1013.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/1402-Empire-Ave-1D-Kamas-UT-84060/68841471_zpid/,0,No,84060,,Kamas,No,1402 Empire Ave Kamas UT 84060
805,Condo,2009.0,Forced air,None,,,449000.0,"2100 Frostwood Blvd #5126, Coalville, UT 84098",375.0, No,3.0,1.0,1.0,,https://www.zillow.com/homedetails/2100-Frostwood-Blvd-5126-Coalville-UT-84098/92569644_zpid/,0,No,84098,,Coalville,No,2100 Frostwood Blvd Coalville UT 84098
806,Condo,2009.0,,None,1 space,,1300000.0,"2100 W Frostwood Blvd #4137, Park City, UT 84098",1585.0, No,3.0,3.0,3.0,,https://www.zillow.com/homedetails/2100-W-Frostwood-Blvd-4137-Park-City-UT-84098/2079606141_zpid/,0,No,84098,,Park City,Yes,2100 W Frostwood Blvd Park City UT 84098
807,Single Family,2020.0,,None,2 spaces,3920.0,4550000.0,"553 Deer Valley Loop, Park City, UT 84060",4125.0, Yes,5.0,7.0,5.0,,https://www.zillow.com/homedetails/553-Deer-Valley-Loop-Park-City-UT-84060/2079596942_zpid/,2,Yes,84060,,Park City,Yes,"553 Deer Valley Loop, Park City, UT 84060"
808,Single Family,2007.0,,None,2 spaces,28749.6,2005000.0,"3809 Cynthia Cir LOT 24, Park City, UT 84098",3300.0, Yes,3.0,4.0,3.0,,https://www.zillow.com/homedetails/3809-Cynthia-Cir-LOT-24-Park-City-UT-84098/2079606154_zpid/,1,Yes,84098,,Park City,Yes,"3809 Cynthia Cir LOT 24, Park City, UT 84098"
809,Single Family,2007.0,,None,2 spaces,34848.0,2460000.0,"9272 Dye Cabins Dr LOT 23, Park City, UT 84098",4700.0, Yes,4.0,6.0,4.0,,https://www.zillow.com/homedetails/9272-Dye-Cabins-Dr-LOT-23-Park-City-UT-84098/2079606138_zpid/,2,Yes,84098,,Park City,Yes,"9272 Dye Cabins Dr LOT 23, Park City, UT 84098"
810,Single Family,2020.0,,None,2 spaces,30927.6,4025000.0,"8788 Silver Light Ln, Park City, UT 84098",5675.0, Yes,4.0,6.0,3.0,,https://www.zillow.com/homedetails/8788-Silver-Light-Ln-Park-City-UT-84098/2079606128_zpid/,3,Yes,84098,,Park City,Yes,"8788 Silver Light Ln, Park City, UT 84098"
811,Single Family,2019.0,,None,2 spaces,25264.8,2050000.0,"6874 W Golden Bear Loop UNIT 34, Park City, UT 84098",2876.0, No,4.0,4.0,3.0,,https://www.zillow.com/homedetails/6874-W-Golden-Bear-Loop-UNIT-34-Park-City-UT-84098/2079606113_zpid/,1,Yes,84098,,Park City,Yes,6874 W Golden Bear Loop Park City UT 84098
812,Single Family,2007.0,,None,2 spaces,52707.6,3600000.0,"3840 Wapiti Canyon Rd #38, Park City, UT 84098",5775.0, Yes,4.0,6.0,4.0,,https://www.zillow.com/homedetails/3840-Wapiti-Canyon-Rd-38-Park-City-UT-84098/2079606112_zpid/,2,Yes,84098,,Park City,Yes,3840 Wapiti Canyon Rd Park City UT 84098
813,Townhouse,2002.0,,None,,526.0,449900.0,"2001 Park Ave #108, Park City, UT 84060",524.0, No,0.0,1.0,1.0,,https://www.zillow.com/homedetails/2001-Park-Ave-108-Park-City-UT-84060/68522893_zpid/,0,Yes,84060,,Park City,No,2001 Park Ave Park City UT 84060
814,Townhouse,2002.0,"Forced air, Gas",Central,2 spaces,5227.0,1350000.0,"544 Rossie Hill Dr, Park City, UT 84060",1623.0, No,3.0,4.0,3.0,,https://www.zillow.com/homedetails/544-Rossie-Hill-Dr-Park-City-UT-84060/68853732_zpid/,1,Yes,84060,,Park City,Yes,"544 Rossie Hill Dr, Park City, UT 84060"
815,Single Family,1999.0,Radiant,None,1 space,2178.0,2350000.0,"340 Woodside Ave, Park City, UT 84060",2198.0, No,3.0,4.0,0.0,,https://www.zillow.com/homedetails/340-Woodside-Ave-Park-City-UT-84060/68853289_zpid/,0,Yes,84060,,Park City,Yes,"340 Woodside Ave, Park City, UT 84060"
816,Single Family,2002.0,"Forced air, Gas",Central,3 spaces,719611.2,1295000.0,"8136 Highfield Rd, Park City, UT 84098",6058.0, No,4.0,4.0,3.0,,https://www.zillow.com/homedetails/8136-Highfield-Rd-Park-City-UT-84098/68848241_zpid/,1,Yes,84098,,Park City,Yes,"8136 Highfield Rd, Park City, UT 84098"
817,Single Family,2009.0,,None,4 spaces,24393.6,1260000.0,"8815 N Gorgoza Dr, Park City, UT 84098",5442.0, No,5.0,6.0,5.0,,https://www.zillow.com/homedetails/8815-N-Gorgoza-Dr-Park-City-UT-84098/89090299_zpid/,1,Yes,84098,,Park City,Yes,"8815 N Gorgoza Dr, Park City, UT 84098"
818,Condo,2019.0,"Forced air, Radiant, Gas",Central,1 space,,1250000.0,"7520 Royal St #523, Park City, UT 84060",605.0, Yes,0.0,1.0,1.0,,https://www.zillow.com/homedetails/7520-Royal-St-523-Park-City-UT-84060/251536026_zpid/,0,No,84060,,Park City,Yes,7520 Royal St Park City UT 84060
819,Condo,2008.0,"Forced air, Gas",Central,1 space,,595000.0,"3000 Canyons Resort Dr #4409, Park City, UT 84098",1092.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-4409-Park-City-UT-84098/2079982597_zpid/,0,No,84098,,Park City,Yes,3000 Canyons Resort Dr Park City UT 84098
820,Single Family,1998.0,,None,1 space,1742.0,1800000.0,"954 Empire Ave, Park City, UT 84060",1814.0, No,3.0,4.0,3.0,,https://www.zillow.com/homedetails/954-Empire-Ave-Park-City-UT-84060/68844097_zpid/,1,Yes,84060,,Park City,Yes,"954 Empire Ave, Park City, UT 84060"
821,Single Family,2015.0,"Forced air, Radiant",Central,2 spaces,2613.0,9995000.0,"6891 Steins Way, Park City, UT 84060",6760.0, No,6.0,8.0,7.0,,https://www.zillow.com/homedetails/6891-Steins-Way-Park-City-UT-84060/2080104232_zpid/,1,Yes,84060,,Park City,Yes,"6891 Steins Way, Park City, UT 84060"
822,Condo,1972.0,"Baseboard, Radiant",None,,,399000.0,"3815 N Village Round Dr #17, Park City, UT 84098",1000.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3815-N-Village-Round-Dr-17-Park-City-UT-84098/2080134559_zpid/,0,Yes,84098,,Park City,No,3815 N Village Round Dr Park City UT 84098
823,Condo,1972.0,"Baseboard, Radiant",None,,,399000.0,"3815 N Village Round Dr #17, Park City, UT 84098",1000.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3815-N-Village-Round-Dr-17-Park-City-UT-84098/68522149_zpid/,0,No,84098,,Park City,No,3815 N Village Round Dr Park City UT 84098
824,Single Family,2004.0,"Forced air, Radiant, Gas, Other",Other,3 spaces,143748.0,3799000.0,"7751 N Westhills Trl, Park City, UT 84098",8086.0, No,4.0,6.0,0.0,,https://www.zillow.com/homedetails/7751-N-Westhills-Trl-Park-City-UT-84098/68524282_zpid/,0,Yes,84098,,Park City,Yes,"7751 N Westhills Trl, Park City, UT 84098"
825,Condo,1998.0,,None,1 space,,2775000.0,"2100 Deer Valley Dr S #303, Park City, UT 84060",3282.0, No,3.0,4.0,4.0,,https://www.zillow.com/homedetails/2100-Deer-Valley-Dr-S-303-Park-City-UT-84060/68851857_zpid/,0,No,84060,,Park City,Yes,2100 Deer Valley Dr S Park City UT 84060
826,Townhouse,1996.0,Gas,Central,2 spaces,1306.0,599000.0,"7435 Brook Hollow Loop Rd, Park City, UT 84098",1836.0, No,3.0,2.0,0.0,,https://www.zillow.com/homedetails/7435-Brook-Hollow-Loop-Rd-Park-City-UT-84098/68852771_zpid/,0,Yes,84098,,Park City,Yes,"7435 Brook Hollow Loop Rd, Park City, UT 84098"
827,Condo,2019.0,,None,1 space,,1975000.0,"2431 W High Mountain Rd UNIT 507, Park City, UT 84098",1773.0, Yes,3.0,4.0,3.0,,https://www.zillow.com/homedetails/2431-W-High-Mountain-Rd-UNIT-507-Park-City-UT-84098/2080439056_zpid/,1,No,84098,,Park City,Yes,2431 W High Mountain Rd Park City UT 84098
828,Townhouse,2020.0,"Forced air, Gas",Central,2 spaces,1307.0,541772.0,"1336 Daisy Ln, Park City, UT 84098",, Yes,2.0,3.0,2.0,,https://www.zillow.com/homedetails/1336-Daisy-Ln-Park-City-UT-84098/251535825_zpid/,1,Yes,84098,,Park City,Yes,"1336 Daisy Ln, Park City, UT 84098"
829,Condo,2001.0,,None,1 space,,4250000.0,"7700 Stein Way #217, Park City, UT 84060",3775.0, No,3.0,5.0,5.0,,https://www.zillow.com/homedetails/7700-Stein-Way-217-Park-City-UT-84060/2080514578_zpid/,0,No,84060,,Park City,Yes,7700 Stein Way Park City UT 84060
830,Condo,2002.0,"Forced air, Gas",Central,2 spaces,,449000.0,"2001 Park Ave #102, Kamas, UT 84060",478.0, No,0.0,1.0,1.0,,https://www.zillow.com/homedetails/2001-Park-Ave-102-Kamas-UT-84060/68847642_zpid/,0,No,84060,,Kamas,Yes,2001 Park Ave Kamas UT 84060
831,Single Family,2006.0,,None,6 spaces,32234.4,3300000.0,"6050 Mountain Ranch Dr, Park City, UT 84098",6000.0, No,5.0,5.0,4.0,,https://www.zillow.com/homedetails/6050-Mountain-Ranch-Dr-Park-City-UT-84098/89084808_zpid/,1,Yes,84098,,Park City,Yes,"6050 Mountain Ranch Dr, Park City, UT 84098"
832,Condo,1979.0,,None,,,679000.0,"405 Silver King Dr #115, Park City, UT 84060",980.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/405-Silver-King-Dr-115-Park-City-UT-84060/2080550998_zpid/,0,No,84060,,Park City,No,405 Silver King Dr Park City UT 84060
833,Condo,1978.0,Wall,None,1 space,,235000.0,"2325 Sidewinder Dr #823, Park City, UT 84060",358.0, No,0.0,0.0,0.0,,https://www.zillow.com/homedetails/2325-Sidewinder-Dr-823-Park-City-UT-84060/68845728_zpid/,0,No,84060,,Park City,Yes,2325 Sidewinder Dr Park City UT 84060
834,Single Family,1978.0,"Forced air, Wall, Gas","Refrigerator, Evaporative, Wall",1 space,435.0,169900.0,"2255 Sidewinder Dr #615, Park City, UT 84060",358.0, No,0.0,1.0,1.0,,https://www.zillow.com/homedetails/2255-Sidewinder-Dr-615-Park-City-UT-84060/68845531_zpid/,0,Yes,84060,,Park City,Yes,2255 Sidewinder Dr Park City UT 84060
835,Single Family,2008.0,,None,,481338.0,3999999.0,"376 W Deer Hl, Park City, UT 84098",7909.0, No,5.0,8.0,5.0,,https://www.zillow.com/homedetails/376-W-Deer-Hl-Park-City-UT-84098/89085155_zpid/,3,Yes,84098,,Park City,No,"376 W Deer Hl, Park City, UT 84098"
836,Condo,2007.0,,None,1 space,,489000.0,"2653 Canyons Resort Dr #212, Park City, UT 84098",1257.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/2653-Canyons-Resort-Dr-212-Park-City-UT-84098/2080846373_zpid/,0,No,84098,,Park City,Yes,2653 Canyons Resort Dr Park City UT 84098
837,Condo,2009.0,Forced air,None,2 spaces,,3000000.0,"2300 E Deer Valley Dr #202, Park City, UT 84060",1919.0, No,3.0,4.0,0.0,,https://www.zillow.com/homedetails/2300-E-Deer-Valley-Dr-202-Park-City-UT-84060/2080976184_zpid/,0,No,84060,,Park City,Yes,2300 E Deer Valley Dr Park City UT 84060
838,Condo,2007.0,"Forced air, Gas",Central,1 space,,1575000.0,"8902 Empire Club Dr #403, Park City, UT 84060",1697.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/8902-Empire-Club-Dr-403-Park-City-UT-84060/80614207_zpid/,0,No,84060,,Park City,Yes,8902 Empire Club Dr Park City UT 84060
839,Condo,1980.0,,None,,,339000.0,"1637 Shortline Rd, Park City, UT 84060",670.0, No,1.0,1.0,1.0,,https://www.zillow.com/homedetails/1637-Shortline-Rd-Park-City-UT-84060/2081015730_zpid/,0,No,84060,,Park City,No,"1637 Shortline Rd, Park City, UT 84060"
840,Condo,2007.0,,None,,,1475000.0,"2417 High Mountain Rd #2510, Park City, UT 84098",1399.0, Yes,2.0,3.0,2.0,,https://www.zillow.com/homedetails/2417-High-Mountain-Rd-2510-Park-City-UT-84098/2081025119_zpid/,1,No,84098,,Park City,No,2417 High Mountain Rd Park City UT 84098
841,Condo,1997.0,,None,,,2995000.0,"2417 High Mountain Rd #2218, Park City, UT 84060",2611.0, Yes,4.0,5.0,4.0,,https://www.zillow.com/homedetails/2417-High-Mountain-Rd-2218-Park-City-UT-84060/2081039542_zpid/,1,No,84060,,Park City,No,2417 High Mountain Rd Park City UT 84060
842,Single Family,2007.0,,None,2 spaces,57934.8,3975000.0,"3276 Wapiti Canyon Rd, Park City, UT 84098",5775.0, Yes,4.0,6.0,4.0,,https://www.zillow.com/homedetails/3276-Wapiti-Canyon-Rd-Park-City-UT-84098/2081055198_zpid/,2,Yes,84098,,Park City,Yes,"3276 Wapiti Canyon Rd, Park City, UT 84098"
843,Condo,2007.0,,None,,,595000.0,"2417 High Mountain Rd #2604, Park City, UT 84098",449.0, Yes,0.0,1.0,1.0,,https://www.zillow.com/homedetails/2417-High-Mountain-Rd-2604-Park-City-UT-84098/2081055358_zpid/,0,No,84098,,Park City,No,2417 High Mountain Rd Park City UT 84098
844,Condo,2000.0,Forced air,None,4 spaces,,699900.0,"3855 Grand Summit Dr #541, Park City, UT 84098",1386.0, No,1.0,2.0,2.0,,https://www.zillow.com/homedetails/3855-Grand-Summit-Dr-541-Park-City-UT-84098/68842386_zpid/,0,No,84098,,Park City,Yes,3855 Grand Summit Dr Park City UT 84098
845,Single Family,1976.0,Radiant,None,3 spaces,3920.0,6000000.0,"221 Norfolk Ave, Park City, UT 84060",4550.0, No,6.0,6.0,0.0,,https://www.zillow.com/homedetails/221-Norfolk-Ave-Park-City-UT-84060/68853706_zpid/,0,Yes,84060,,Park City,Yes,"221 Norfolk Ave, Park City, UT 84060"
846,Single Family,2015.0,"Forced air, Radiant",Central,2 spaces,2613.0,9995000.0,"6891 Steins Cir #7, Park City, UT 84060",6760.0, No,6.0,8.0,0.0,,https://www.zillow.com/homedetails/6891-Steins-Cir-7-Park-City-UT-84060/2081113869_zpid/,0,Yes,84060,,Park City,Yes,6891 Steins Cir Park City UT 84060
847,Condo,2009.0,,None,1 space,,1075000.0,"2100 Frostwood Blvd #6147, Park City, UT 84098",1226.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/2100-Frostwood-Blvd-6147-Park-City-UT-84098/92569808_zpid/,0,No,84098,,Park City,Yes,2100 Frostwood Blvd Park City UT 84098
848,Condo,1982.0,Forced air,None,1 space,,710000.0,"1375 Woodside Ave #100, Park City, UT 84060",1370.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/1375-Woodside-Ave-100-Park-City-UT-84060/68849454_zpid/,0,No,84060,,Park City,Yes,1375 Woodside Ave Park City UT 84060
849,Single Family,2020.0,Gas,None,,10454.0,998000.0,"330 Aspen Dr, Park City, UT 84098",2359.0, No,3.0,4.0,3.0,,https://www.zillow.com/homedetails/330-Aspen-Dr-Park-City-UT-84098/111973374_zpid/,1,Yes,84098,,Park City,No,"330 Aspen Dr, Park City, UT 84098"
850,Condo,2009.0,,Central,1 space,,650000.0,"2100 Frostwood Blvd #7116, Coalville, UT 84098",877.0, No,1.0,2.0,0.0,,https://www.zillow.com/homedetails/2100-Frostwood-Blvd-7116-Coalville-UT-84098/92569478_zpid/,0,No,84098,,Coalville,Yes,2100 Frostwood Blvd Coalville UT 84098
851,Condo,2008.0,,None,,,493000.0,"3000 Canyons Resort Dr #3701A, Park City, UT 84098",775.0, No,1.0,1.0,1.0,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-3701A-Park-City-UT-84098/89082949_zpid/,0,No,84098,,Park City,No,3000 Canyons Resort Dr Park City UT 84098
852,Townhouse,2003.0,"Forced air, Gas",Central,2 spaces,435.0,589000.0,"6010 Fox Pointe Cir APT B2, Park City, UT 84098",1447.0, No,2.0,3.0,2.0,,https://www.zillow.com/homedetails/6010-Fox-Pointe-Cir-APT-B2-Park-City-UT-84098/68854783_zpid/,1,Yes,84098,,Park City,Yes,6010 Fox Pointe Cir Park City UT 84098
853,Condo,1977.0,,None,,,299000.0,"2100 W Canyons Resort Dr #9-A1, Park City, UT 84098",592.0, No,1.0,1.0,1.0,,https://www.zillow.com/homedetails/2100-W-Canyons-Resort-Dr-9-A1-Park-City-UT-84098/68846294_zpid/,0,No,84098,,Park City,No,2100 W Canyons Resort Dr Park City UT 84098
854,Condo,2000.0,,None,,,185500.0,"3855 N Grand Summit Dr #453Q1, Park City, UT 84098",1206.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3855-N-Grand-Summit-Dr-453Q1-Park-City-UT-84098/2081543274_zpid/,0,No,84098,,Park City,No,3855 N Grand Summit Dr Park City UT 84098
855,Condo,1997.0,"Forced air, Gas",Central,,,1595000.0,"1271 Lowell Ave #B103, Park City, UT 84060",1762.0, Yes,1.0,2.0,2.0,,https://www.zillow.com/homedetails/1271-Lowell-Ave-B103-Park-City-UT-84060/2085861362_zpid/,0,No,84060,,Park City,No,1271 Lowell Ave Park City UT 84060
856,Condo,2009.0,"None, Forced air",Central,1 space,,939000.0,"2100 Frostwood Blvd, Park City, UT 84098",1270.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/2100-Frostwood-Blvd-Park-City-UT-84098/2130890839_zpid/,0,No,84098,,Park City,Yes,"2100 Frostwood Blvd, Park City, UT 84098"
857,Condo,2009.0,,None,,,939000.0,"2100 Frostwood Blvd #6176-78, Park City, UT 84098",1271.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/2100-Frostwood-Blvd-6176-78-Park-City-UT-84098/2081647318_zpid/,0,No,84098,,Park City,No,2100 Frostwood Blvd Park City UT 84098
858,Condo,2007.0,"None, Forced air",Central,1 space,,475000.0,"2653 Canyons Resort Dr #331, Park City, UT 84098",1204.0, No,2.0,3.0,3.0,,https://www.zillow.com/homedetails/2653-Canyons-Resort-Dr-331-Park-City-UT-84098/80604275_zpid/,0,No,84098,,Park City,Yes,2653 Canyons Resort Dr Park City UT 84098
859,Single Family,2002.0,"Radiant, Gas",None,3 spaces,45738.0,8800000.0,"9925 N Summit View Dr, Park City, UT 84060",8936.0, No,7.0,10.0,0.0,,https://www.zillow.com/homedetails/9925-N-Summit-View-Dr-Park-City-UT-84060/115855646_zpid/,0,Yes,84060,,Park City,Yes,"9925 N Summit View Dr, Park City, UT 84060"
860,Townhouse,1971.0,,None,1 space,435.0,550000.0,"1521 Three Kings Dr #43, Park City, UT 84060",972.0, No,1.0,2.0,1.0,,https://www.zillow.com/homedetails/1521-Three-Kings-Dr-43-Park-City-UT-84060/68844744_zpid/,1,Yes,84060,,Park City,Yes,1521 Three Kings Dr Park City UT 84060
861,Single Family,2020.0,"Forced air, Gas",Central,2 spaces,4427.0,714376.0,"6688 Mountain Maple Dr, Park City, UT 84098",, Yes,3.0,4.0,3.0,,https://www.zillow.com/homedetails/6688-Mountain-Maple-Dr-Park-City-UT-84098/2081887257_zpid/,1,Yes,84098,,Park City,Yes,"6688 Mountain Maple Dr, Park City, UT 84098"
862,Single Family,1904.0,Other,None,1 space,2614.0,4150000.0,"221 Main St, Park City, UT 84060",3464.0, No,4.0,5.0,5.0,,https://www.zillow.com/homedetails/221-Main-St-Park-City-UT-84060/2104222928_zpid/,0,Yes,84060,,Park City,Yes,"221 Main St, Park City, UT 84060"
863,,2007.0,,None,,,489900.0,"1332 Daisy Ln, Park City, UT 84098",, Yes,2.0,3.0,2.0,,https://www.zillow.com/community/skyscape-at-silver-creek-village/251535826_zpid/,1,Yes,84098,,Park City,No,"1332 Daisy Ln, Park City, UT 84098"
864,,2007.0,,None,,,489900.0,"1320 Daisy Ln, Park City, UT 84098",, Yes,2.0,3.0,2.0,,https://www.zillow.com/community/skyscape-at-silver-creek-village/251535831_zpid/,1,Yes,84098,,Park City,No,"1320 Daisy Ln, Park City, UT 84098"
865,,2007.0,,None,,,534900.0,"1330 Daisy Ln, Park City, UT 84098",, Yes,3.0,3.0,2.0,,https://www.zillow.com/community/skyscape-at-silver-creek-village/251535827_zpid/,1,Yes,84098,,Park City,No,"1330 Daisy Ln, Park City, UT 84098"
866,,2007.0,,None,,,534900.0,"1314 Daisy Ln, Park City, UT 84098",, Yes,3.0,3.0,2.0,,https://www.zillow.com/community/skyscape-at-silver-creek-village/251535833_zpid/,1,Yes,84098,,Park City,No,"1314 Daisy Ln, Park City, UT 84098"
867,Condo,2009.0,"Forced air, Gas",Central,,,2249000.0,"8894 Empire Club Dr #308, Park City, UT 84060",2140.0, No,3.0,4.0,3.0,,https://www.zillow.com/homedetails/8894-Empire-Club-Dr-308-Park-City-UT-84060/89086757_zpid/,1,No,84060,,Park City,No,8894 Empire Club Dr Park City UT 84060
868,Condo,2008.0,"Forced air, Gas",Central,3 spaces,,600000.0,"3000 Canyons Resort Dr #4307, Park City, UT 84098",1135.0, No,2.0,2.0,2.0,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-4307-Park-City-UT-84098/2089105673_zpid/,0,No,84098,,Park City,Yes,3000 Canyons Resort Dr Park City UT 84098
869,Single Family,1996.0,"Radiant, Gas",Central,3 spaces,64468.8,7890000.0,"7975 Bald Eagle Dr, Park City, UT 84060",12500.0, No,8.0,10.0,8.0,,https://www.zillow.com/homedetails/7975-Bald-Eagle-Dr-Park-City-UT-84060/2089105691_zpid/,2,Yes,84060,,Park City,Yes,"7975 Bald Eagle Dr, Park City, UT 84060"
870,Condo,1988.0,,None,,,134900.0,"1940 Prospector Ave #109, Park City, UT 84060",250.0, No,0.0,1.0,1.0,,https://www.zillow.com/homedetails/1940-Prospector-Ave-109-Park-City-UT-84060/68840434_zpid/,0,No,84060,,Park City,No,1940 Prospector Ave Park City UT 84060
871,Single Family,1994.0,,None,2 spaces,7840.0,950000.0,"4147 Hilltop Ct, Park City, UT 84098",3177.0, No,4.0,4.0,3.0,,https://www.zillow.com/homedetails/4147-Hilltop-Ct-Park-City-UT-84098/68521604_zpid/,1,Yes,84098,,Park City,Yes,"4147 Hilltop Ct, Park City, UT 84098"
872,Single Family,2020.0,,None,2 spaces,5662.0,1350000.0,"4322 W Discovery Way #202, Snyderville, UT 84098",3440.0, Yes,3.0,4.0,2.0,,https://www.zillow.com/homedetails/4322-W-Discovery-Way-202-Snyderville-UT-84098/2082176547_zpid/,2,Yes,84098,,Snyderville,Yes,4322 W Discovery Way Snyderville UT 84098
873,Single Family,2020.0,,None,2 spaces,4791.0,1125000.0,"4332 W Discovery Way #203, Snyderville, UT 84098",2871.0, Yes,3.0,3.0,2.0,,https://www.zillow.com/homedetails/4332-W-Discovery-Way-203-Snyderville-UT-84098/2082176544_zpid/,1,Yes,84098,,Snyderville,Yes,4332 W Discovery Way Snyderville UT 84098
874,Single Family,2020.0,,None,2 spaces,4791.0,1125000.0,"4332 W Discovery Way, Park City, UT 84098",2871.0, Yes,3.0,3.0,2.0,,https://www.zillow.com/homedetails/4332-W-Discovery-Way-Park-City-UT-84098/2082207330_zpid/,1,Yes,84098,,Park City,Yes,"4332 W Discovery Way, Park City, UT 84098"
875,Single Family,2020.0,,None,2 spaces,5662.0,1350000.0,"4322 W Discovery Way, Park City, UT 84098",3440.0, Yes,3.0,4.0,2.0,,https://www.zillow.com/homedetails/4322-W-Discovery-Way-Park-City-UT-84098/2082207416_zpid/,2,Yes,84098,,Park City,Yes,"4322 W Discovery Way, Park City, UT 84098"
876,Condo,1990.0,"Forced air, Gas",Other,1 space,,1675000.0,"7550 Royal St E #301, Park City, UT 84060",1484.0, No,2.0,3.0,2.0,,https://www.zillow.com/homedetails/7550-Royal-St-E-301-Park-City-UT-84060/68523474_zpid/,1,No,84060,,Park City,Yes,7550 Royal St E Park City UT 84060
877,Condo,2002.0,"Forced air, Gas",Central,2 spaces,,449000.0,"2001 Park Ave #307, Kamas, UT 84060",478.0, No,0.0,1.0,1.0,,https://www.zillow.com/homedetails/2001-Park-Ave-307-Kamas-UT-84060/68524315_zpid/,0,No,84060,,Kamas,Yes,2001 Park Ave Kamas UT 84060
