,Type,Year built,Heating,Cooling,Parking,Total Price,Address,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Square Feet,HOA,Half bathrooms,Status
850,Condo,2008.0,Forced air,Central,2 spaces,1250000.0,"1211 S Prairie Ave APT 701, Chicago, IL 60605", No,3,3.0,3.0,"Home values in South Loop have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in South Loop will increase 3.2% (↑) in the next year.This home is valued 231.7% higher (↑) than the median home in South Loop.The median Zestimate® for this neighborhood is $376,901.",https://www.zillow.com/homedetails/1211-S-Prairie-Ave-APT-701-Chicago-IL-60605/101321568_zpid/,,2920.0,1600.0,0,Sold
851,Multi Family,1965.0,Forced air,None,2 spaces,240000.0,"12136 S Michigan Ave, Chicago, IL 60628", No,6,2.0,2.0,"Home values in West Pullman have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in West Pullman will rise 11.3% (↑) in the next year.This home is valued 149.3% higher (↑) than the median home in West Pullman.The median Zestimate® for this neighborhood is $96,277.",https://www.zillow.com/homedetails/12136-S-Michigan-Ave-Chicago-IL-60628/2078383439_zpid/,,,,0,Sold
852,Condo,1960.0,Other,Wall,1 space,181500.0,"3600 N Lake Shore Dr APT 2105, Chicago, IL 60613", No,1,1.0,1.0,"Home values in Lake View East have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Lake View East will decrease 0.6% (↓) in the next year.This home is valued 42.5% lower (↓) than the median home in Lake View East.The median Zestimate® for this neighborhood is $315,541.",https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-2105-Chicago-IL-60613/3715596_zpid/,,850.0,633.0,0,Sold
853,Condo,1966.0,Forced air,Central,2 spaces,374000.0,"1325 N State Pkwy APT 14E, Chicago, IL 60610", No,2,2.0,2.0,"Home values in Gold Coast have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Gold Coast will decrease 2% (↓) in the next year.This home is valued 29.8% lower (↓) than the median home in Gold Coast.The median Zestimate® for this neighborhood is $532,399.",https://www.zillow.com/homedetails/1325-N-State-Pkwy-APT-14E-Chicago-IL-60610/3844202_zpid/,,1650.0,1331.0,0,Sold
854,Condo,1920.0,Gas,Central,1 space,222500.0,"2214 N Campbell Ave APT 1C, Chicago, IL 60647", No,1,1.0,1.0,"Home values in Logan Square have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Logan Square will rise 1.6% (↑) in the next year.This home is valued 44.9% lower (↓) than the median home in Logan Square.The median Zestimate® for this neighborhood is $403,670.",https://www.zillow.com/homedetails/2214-N-Campbell-Ave-APT-1C-Chicago-IL-60647/87701060_zpid/,,,123.0,0,Sold
855,Condo,1926.0,,None,,555000.0,"1366 N Dearborn St #14BC, Chicago, IL 60610", No,3,4.0,3.0,"Home values in Gold Coast have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Gold Coast will fall 2% (↓) in the next year.This home is valued 4.2% higher (↑) than the median home in Gold Coast.The median Zestimate® for this neighborhood is $532,399.",https://www.zillow.com/homedetails/1366-N-Dearborn-St-14BC-Chicago-IL-60610/2079784440_zpid/,,2700.0,2704.0,1,Sold
856,Condo,2004.0,Forced air,Central,2 spaces,2000000.0,"201 W Grand Ave APT PH2, Chicago, IL 60654", No,3,3.0,2.0,"Home values in River North have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in River North will fall 0.3% (↓) in the next year.This home is valued 370.5% higher (↑) than the median home in River North.The median Zestimate® for this neighborhood is $425,048.",https://www.zillow.com/homedetails/201-W-Grand-Ave-APT-PH2-Chicago-IL-60654/2080949852_zpid/,,3000.0,2466.0,1,Sold
857,Single Family,1952.0,Forced air,Central,2 spaces,345000.0,"7615 W Catalpa Ave, Chicago, IL 60656", No,4,3.0,2.0,"Home values in Oriole Park have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Oriole Park will fall 3.1% (↓) in the next year.This home is valued 12.2% higher (↑) than the median home in Oriole Park.The median Zestimate® for this neighborhood is $307,393.",https://www.zillow.com/homedetails/7615-W-Catalpa-Ave-Chicago-IL-60656/3583767_zpid/,4961.0,1500.0,,1,Sold
858,Condo,2006.0,Forced air,Central,1 space,203000.0,"3438 N Narragansett Ave UNIT 1, Chicago, IL 60634", No,2,2.0,2.0,"Home values in Schorsch Village have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Schorsch Village will fall 3.8% (↓) in the next year.This home is valued 28.2% lower (↓) than the median home in Schorsch Village.The median Zestimate® for this neighborhood is $282,834.",https://www.zillow.com/homedetails/3438-N-Narragansett-Ave-UNIT-1-Chicago-IL-60634/80856118_zpid/,,1200.0,160.0,0,Sold
859,Single Family,1945.0,Gas,Central,2 spaces,147000.0,"8108 S Wood St, Chicago, IL 60620", No,3,2.0,1.0,"Home values in Gresham have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Gresham will fall 3.6% (↓) in the next year.This home is valued 16.6% higher (↑) than the median home in Gresham.The median Zestimate® for this neighborhood is $126,118.",https://www.zillow.com/homedetails/8108-S-Wood-St-Chicago-IL-60620/4013045_zpid/,4029.0,1398.0,,1,Sold
860,Multi Family,1910.0,Gas,None,2 spaces,430000.0,"6217 S Rhodes Ave, Chicago, IL 60637", No,9,3.0,3.0,"Home values in West Woodlawn have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in West Woodlawn will decrease 6.6% (↓) in the next year.This home is valued 296.5% higher (↑) than the median home in West Woodlawn.The median Zestimate® for this neighborhood is $108,444.",https://www.zillow.com/homedetails/6217-S-Rhodes-Ave-Chicago-IL-60637/2078520885_zpid/,,,,0,Sold
861,Townhouse,2015.0,"Forced air, Gas",Central,2 spaces,410000.0,"3853 S Parnell Ave, Chicago, IL 60609", No,3,3.0,2.0,"Home values in Bridgeport have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Bridgeport will decrease 0.2% (↓) in the next year.This home is valued 13.2% higher (↑) than the median home in Bridgeport.The median Zestimate® for this neighborhood is $362,289.",https://www.zillow.com/homedetails/3853-S-Parnell-Ave-Chicago-IL-60609/253421052_zpid/,825.0,2000.0,,1,Sold
862,Condo,2001.0,Forced air,Central,1 space,444000.0,"1373 W Hubbard St APT 2E, Chicago, IL 60642", No,2,2.0,2.0,"Home values in West Town have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in West Town will rise 1.7% (↑) in the next year.This home is valued 12.5% lower (↓) than the median home in West Town.The median Zestimate® for this neighborhood is $507,475.",https://www.zillow.com/homedetails/1373-W-Hubbard-St-APT-2E-Chicago-IL-60642/60266819_zpid/,,1750.0,254.0,0,Sold
863,Condo,1902.0,Forced air,Central,1 space,384000.0,"400 S Green St APT 417, Chicago, IL 60607", No,1,1.0,1.0,"Home values in Near West Side have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Near West Side will increase 1.8% (↑) in the next year.This home is valued 8.7% lower (↓) than the median home in Near West Side.The median Zestimate® for this neighborhood is $420,759.",https://www.zillow.com/homedetails/400-S-Green-St-APT-417-Chicago-IL-60607/3873842_zpid/,,1149.0,536.0,0,Sold
864,Condo,1912.0,Forced air,Central,1 space,400000.0,"540 N Lake Shore Dr APT 701, Chicago, IL 60611", No,1,1.0,1.0,"Home values in Streeterville have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Streeterville will fall 1.2% (↓) in the next year.This home is valued 13.8% lower (↓) than the median home in Streeterville.The median Zestimate® for this neighborhood is $463,930.",https://www.zillow.com/homedetails/540-N-Lake-Shore-Dr-APT-701-Chicago-IL-60611/3867217_zpid/,,1030.0,916.0,0,Sold
865,Single Family,1916.0,Gas,None,2 spaces,270000.0,"5326 W Adams St, Chicago, IL 60644", No,6,2.0,,"Home values in South Austin have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in South Austin will rise 3.4% (↑) in the next year.This home is valued 59.3% higher (↑) than the median home in South Austin.The median Zestimate® for this neighborhood is $169,507.",https://www.zillow.com/homedetails/5326-W-Adams-St-Chicago-IL-60644/2104403720_zpid/,3920.0,968.0,,0,Sold
866,Single Family,1939.0,Gas,None,2 spaces,329900.0,"11541 S Bell Ave, Chicago, IL 60643", No,3,2.0,1.0,"Home values in Morgan Park have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Morgan Park will decrease 1.9% (↓) in the next year.This home is valued 113.9% higher (↑) than the median home in Morgan Park.The median Zestimate® for this neighborhood is $154,237.",https://www.zillow.com/homedetails/11541-S-Bell-Ave-Chicago-IL-60643/4148877_zpid/,10300.0,1680.0,,1,Sold
867,Multi Family,1914.0,Forced air,None,2 spaces,235000.0,"4438 S Maplewood Ave, Chicago, IL 60632", No,7,4.0,3.0,"Home values in Brighton Park have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Brighton Park will increase 5.7% (↑) in the next year.This home is valued 21.7% higher (↑) than the median home in Brighton Park.The median Zestimate® for this neighborhood is $193,113.",https://www.zillow.com/homedetails/4438-S-Maplewood-Ave-Chicago-IL-60632/2078458005_zpid/,,,,1,Sold
868,Condo,1998.0,Forced air,Central,1 space,410000.0,"333 W Hubbard St APT 609, Chicago, IL 60654", No,2,1.0,1.0,"Home values in River North have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in River North will decrease 0.3% (↓) in the next year.This home is valued 3.5% lower (↓) than the median home in River North.The median Zestimate® for this neighborhood is $425,048.",https://www.zillow.com/homedetails/333-W-Hubbard-St-APT-609-Chicago-IL-60654/58366713_zpid/,,1039.0,830.0,0,Sold
869,Townhouse,2007.0,Forced air,Central,2 spaces,1000000.0,"111 S Racine Ave, Chicago, IL 60607", No,4,4.0,4.0,"Home values in Near West Side have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Near West Side will increase 1.8% (↑) in the next year.This home is valued 137.7% higher (↑) than the median home in Near West Side.The median Zestimate® for this neighborhood is $420,759.",https://www.zillow.com/homedetails/111-S-Racine-Ave-Chicago-IL-60607/80841262_zpid/,955.0,2727.0,400.0,0,Sold
870,Single Family,1890.0,Gas,None,,25000.0,"624 W Englewood Ave, Chicago, IL 60621", No,4,2.0,2.0,"Home values in Englewood have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Englewood will increase 9% (↑) in the next year.This home is valued 48.7% lower (↓) than the median home in Englewood.The median Zestimate® for this neighborhood is $48,744.",https://www.zillow.com/homedetails/624-W-Englewood-Ave-Chicago-IL-60621/65540190_zpid/,3985.0,1476.0,,0,Sold
871,Multi Family,1914.0,Forced air,None,2 spaces,199000.0,"7625 S Green St, Chicago, IL 60620", No,5,2.0,2.0,"Home values in Gresham have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Gresham will decrease 3.6% (↓) in the next year.This home is valued 57.8% higher (↑) than the median home in Gresham.The median Zestimate® for this neighborhood is $126,118.",https://www.zillow.com/homedetails/7625-S-Green-St-Chicago-IL-60620/2112714416_zpid/,,2358.0,,0,Sold
872,Condo,1936.0,"Forced air, Gas",Central,1 space,510000.0,"1209 N State Pkwy APT 7, Chicago, IL 60610", No,2,3.0,2.0,"Home values in Gold Coast have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Gold Coast will decrease 2% (↓) in the next year.This home is valued 4.2% lower (↓) than the median home in Gold Coast.The median Zestimate® for this neighborhood is $532,399.",https://www.zillow.com/homedetails/1209-N-State-Pkwy-APT-7-Chicago-IL-60610/60265917_zpid/,,1450.0,1223.0,1,Sold
873,Condo,1915.0,Gas,Wall,1 space,159900.0,"4312 N Clarendon Ave APT 1200, Chicago, IL 60613", No,2,1.0,1.0,"Home values in Uptown have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Uptown will increase 2% (↑) in the next year.This home is valued 47.3% lower (↓) than the median home in Uptown.The median Zestimate® for this neighborhood is $303,469.",https://www.zillow.com/homedetails/4312-N-Clarendon-Ave-APT-1200-Chicago-IL-60613/3706672_zpid/,,850.0,366.0,0,Sold
874,Single Family,1887.0,Gas,Central,1 space,460000.0,"2344 W Altgeld St, Chicago, IL 60647", No,3,2.0,2.0,"Home values in Bucktown have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Bucktown will rise 0.5% (↑) in the next year.This home is valued 23.5% lower (↓) than the median home in Bucktown.The median Zestimate® for this neighborhood is $601,188.",https://www.zillow.com/homedetails/2344-W-Altgeld-St-Chicago-IL-60647/101425699_zpid/,1846.0,2074.0,,0,Sold
875,Condo,1907.0,Forced air,Central,1 space,398000.0,"2636 N Fairfield Ave APT 3N, Chicago, IL 60647", No,3,2.0,2.0,"Home values in Logan Square have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Logan Square will rise 1.6% (↑) in the next year.This home is valued 1.4% lower (↓) than the median home in Logan Square.The median Zestimate® for this neighborhood is $403,670.",https://www.zillow.com/homedetails/2636-N-Fairfield-Ave-APT-3N-Chicago-IL-60647/60200463_zpid/,,1500.0,203.0,0,Sold
876,Condo,1925.0,,None,1 space,399900.0,"2749 W Giddings St APT 3E, Chicago, IL 60625", No,2,2.0,2.0,"Home values in Ravenswood have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Ravenswood will increase 2.6% (↑) in the next year.This home is valued 19.8% lower (↓) than the median home in Ravenswood.The median Zestimate® for this neighborhood is $498,877.",https://www.zillow.com/homedetails/2749-W-Giddings-St-APT-3E-Chicago-IL-60625/2078315869_zpid/,,,405.0,0,Sold
877,Single Family,1906.0,Gas,Central,2 spaces,180000.0,"825 N Harding Ave, Chicago, IL 60651", No,4,2.0,2.0,"Home values in Humboldt Park have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Humboldt Park will rise 4.2% (↑) in the next year.This home is valued 40% lower (↓) than the median home in Humboldt Park.The median Zestimate® for this neighborhood is $300,127.",https://www.zillow.com/homedetails/825-N-Harding-Ave-Chicago-IL-60651/3794351_zpid/,3136.0,1032.0,,0,Sold
878,Condo,2002.0,Forced air,Central,1 space,330000.0,"2641 N Talman Ave #2, Chicago, IL 60647", No,2,2.0,2.0,"Home values in Logan Square have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Logan Square will increase 1.6% (↑) in the next year.This home is valued 18.3% lower (↓) than the median home in Logan Square.The median Zestimate® for this neighborhood is $403,670.",https://www.zillow.com/homedetails/2641-N-Talman-Ave-2-Chicago-IL-60647/2078267502_zpid/,,,139.0,0,Sold
879,Condo,2012.0,Forced air,Central,1 space,438500.0,"2435 W Belmont Ave APT 3W, Chicago, IL 60618", No,3,2.0,2.0,"Home values in Lake View have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% (↓) in the next year.This home is valued 18.9% lower (↓) than the median home in Lake View.The median Zestimate® for this neighborhood is $540,603.",https://www.zillow.com/homedetails/2435-W-Belmont-Ave-APT-3W-Chicago-IL-60618/123130696_zpid/,,1480.0,249.0,0,Sold
880,Condo,2007.0,Forced air,Central,1 space,372500.0,"4846 N Clark St #507, Chicago, IL 60640", No,2,2.0,2.0,"Home values in Uptown have risen 0.6 % (↑) over the past 12 months.Zillow predicts the home values in Uptown will rise 2% (↑) in the next year.This home is valued 22.7% higher (↑) than the median home in Uptown.The median Zestimate® for this neighborhood is $303,469.",https://www.zillow.com/homedetails/4846-N-Clark-St-507-Chicago-IL-60640/2078201987_zpid/,,1189.0,441.0,0,Sold
